YEAR,MONTH,mean_abstract,mean_routine,mean_manual,mean_rti,total_employed,n_obs,share_NRC,share_RC,share_NRM,share_RM,share_routine,date,recession
2005,10,3.250536719161782,2.5843806335177413,2.816152007940876,-1.2260092337662947,143945875.9799,67897.0,0.3478102095532837,0.2529593641458994,0.1624959634270187,0.23673446287379823,0.4896938270196976,2005-10-01,0.0
2005,11,3.253247893372641,2.5837976104681633,2.8121351388357945,-1.225752053693771,143288036.10360003,67482.0,0.3489324639661513,0.2533376019729534,0.16153661175567233,0.23619332230522277,0.4895309242781762,2005-11-01,
2005,12,3.2570370044528754,2.5833536885986095,2.8042540103963742,-1.2245427426417,142804728.2678,66521.0,0.35329195707643807,0.25396758406757713,0.15987895548027245,0.2328615033757124,0.4868290874432894,2005-12-01,
2006,1,3.2583749549071337,2.5830181651468482,2.804049716868799,-1.2248751008385146,141388371.6235,66019.0,0.3535193059596161,0.2530407940022809,0.1586942365666986,0.23474566347140444,0.4877864574736853,2006-01-01,0.0
2006,2,3.256425829778063,2.5797560521192264,2.8036343756517748,-1.2252281504670328,141872519.1616,66003.0,0.35303734554363675,0.251772868944503,0.16061256552331327,0.23457721998854705,0.48635008893305,2006-02-01,
2006,3,3.251930935191579,2.58201212538717,2.805902065397612,-1.2240289114001128,142971032.00820002,65521.0,0.3493481117289224,0.2521404905032262,0.16215409570359912,0.23635730206425218,0.4884977925674784,2006-03-01,
2006,4,3.251814541037189,2.579721618979899,2.8087403810837412,-1.225575843893825,143758667.78759998,66658.0,0.3487414611101759,0.2516358968312608,0.1637731228623057,0.23584951919625777,0.48748541602751855,2006-04-01,0.0
2006,5,3.2496162792164416,2.5801154159815995,2.8112991165941152,-1.225797926177307,144595463.82840002,66881.0,0.347678940314903,0.24995308259318527,0.16662531163974065,0.23574266545217104,0.48569574804535637,2006-05-01,
2006,6,3.2410389639465715,2.5889485722141923,2.8216982479844996,-1.2234530732064894,145804253.4249,67340.0,0.33992511677122217,0.2506409824671071,0.17070047185913959,0.23873342890253116,0.4893744113696382,2006-06-01,
2006,7,3.2440079375010824,2.5893454140673073,2.8204127205328042,-1.2237005606716793,146207755.54320002,68146.0,0.34082096741083295,0.2486073103485961,0.17190039362155382,0.23867132861901705,0.48727863896761314,2006-07-01,0.0
2006,8,3.2432943753640218,2.5933133373511046,2.828145315709453,-1.2242233807216893,145798607.6074,68406.0,0.3408414447394062,0.24785323061662684,0.17040139765874573,0.24090392698522117,0.48875715760184807,2006-08-01,
2006,9,3.2507530466989167,2.588742137304077,2.819817801347975,-1.225352311571794,145355587.8621,67536.0,0.3485583820648588,0.2470217120105785,0.16436146872430832,0.24005843720025444,0.4870801492108328,2006-09-01,
2006,10,3.2537258848688846,2.585883067043379,2.8150998620139642,-1.2256616065434922,146590527.9944,67981.0,0.3514063704802802,0.2470162273641807,0.16350603329306268,0.23807136886247657,0.4850875962266573,2006-10-01,0.0
2006,11,3.255997943650825,2.58192508742378,2.807529020442539,-1.2255052308150138,146346099.44370002,67707.0,0.3534955663030964,0.2513594470288669,0.1607978573959391,0.23434712927209747,0.4857065763009644,2006-11-01,
2006,12,3.2585198616844693,2.5805443206023244,2.8035760659425923,-1.2256880460101385,146091405.89749998,66995.0,0.35475229201135977,0.25355183422896943,0.15967670244864962,0.23201917131102137,0.4855710055399907,2006-12-01,
