STATEFIP,state_name,year,month,unemployment_rate,unemployment_total,employment_total,labor_force,population
40,Oklahoma,2014,10,3.9,71256.0,1735190.0,1806446.0,2940827.0
40,Oklahoma,2014,11,3.9,70811.0,1737481.0,1808292.0,2942996.0
40,Oklahoma,2014,12,3.7,65619.0,1730446.0,1796065.0,2944853.0
40,Oklahoma,2015,1,4.3,77982.0,1730072.0,1808054.0,2946849.0
40,Oklahoma,2015,2,4.3,77353.0,1735426.0,1812779.0,2948428.0
40,Oklahoma,2015,3,4.0,73170.0,1745756.0,1818926.0,2950076.0
40,Oklahoma,2015,4,3.9,71730.0,1747647.0,1819377.0,2951920.0
40,Oklahoma,2015,5,4.5,83541.0,1756347.0,1839888.0,2954019.0
40,Oklahoma,2015,6,4.7,86567.0,1758324.0,1844891.0,2956239.0
40,Oklahoma,2015,7,4.5,83136.0,1749638.0,1832774.0,2958313.0
40,Oklahoma,2015,8,4.3,78276.0,1740780.0,1819056.0,2959685.0
40,Oklahoma,2015,9,4.2,75624.0,1742545.0,1818169.0,2961096.0
40,Oklahoma,2015,10,4.3,78058.0,1745316.0,1823374.0,2962577.0
40,Oklahoma,2015,11,4.3,77675.0,1748469.0,1826144.0,2963875.0
40,Oklahoma,2015,12,4.2,75530.0,1740765.0,1816295.0,2964969.0
40,Oklahoma,2016,1,4.6,83578.0,1730320.0,1813898.0,2966154.0
40,Oklahoma,2016,2,4.8,87011.0,1737912.0,1824923.0,2967180.0
40,Oklahoma,2016,3,4.6,84094.0,1744698.0,1828792.0,2968346.0
40,Oklahoma,2016,4,4.3,78296.0,1735735.0,1814031.0,2969586.0
40,Oklahoma,2016,5,4.6,84091.0,1734256.0,1818347.0,2970858.0
40,Oklahoma,2016,6,5.1,93299.0,1739305.0,1832604.0,2972159.0
40,Oklahoma,2016,7,4.9,90007.0,1734291.0,1824298.0,2973563.0
40,Oklahoma,2016,8,4.9,88087.0,1725990.0,1814077.0,2974175.0
40,Oklahoma,2016,9,4.7,85887.0,1728415.0,1814302.0,2974942.0
40,Oklahoma,2016,10,4.5,82307.0,1732468.0,1814775.0,2975685.0
40,Oklahoma,2016,11,4.3,77911.0,1739575.0,1817486.0,2976298.0
40,Oklahoma,2016,12,4.3,77027.0,1725522.0,1802549.0,2976810.0
40,Oklahoma,2017,1,4.7,84136.0,1715345.0,1799481.0,2977148.0
40,Oklahoma,2017,2,4.6,82877.0,1723982.0,1806859.0,2977156.0
40,Oklahoma,2017,3,4.1,74183.0,1740315.0,1814498.0,2977322.0
40,Oklahoma,2017,4,3.7,66720.0,1741151.0,1807871.0,2977669.0
40,Oklahoma,2017,5,4.1,73822.0,1741183.0,1815005.0,2978055.0
40,Oklahoma,2017,6,4.3,78495.0,1755144.0,1833639.0,2978547.0
40,Oklahoma,2017,7,4.1,75221.0,1758180.0,1833401.0,2979030.0
40,Oklahoma,2017,8,4.1,75075.0,1750026.0,1825101.0,2979892.0
40,Oklahoma,2017,9,3.8,69973.0,1767354.0,1837327.0,2980889.0
40,Oklahoma,2017,10,3.7,67494.0,1760992.0,1828486.0,2981882.0
40,Oklahoma,2017,11,3.6,66226.0,1764087.0,1830313.0,2982699.0
40,Oklahoma,2017,12,3.6,65671.0,1755719.0,1821390.0,2983408.0
40,Oklahoma,2018,1,4.0,73080.0,1749473.0,1822553.0,2983777.0
40,Oklahoma,2018,2,3.9,70784.0,1764332.0,1835116.0,2983954.0
40,Oklahoma,2018,3,3.5,64501.0,1771111.0,1835612.0,2984358.0
40,Oklahoma,2018,4,3.1,56992.0,1765941.0,1822933.0,2984992.0
40,Oklahoma,2018,5,3.2,59075.0,1773498.0,1832573.0,2985636.0
40,Oklahoma,2018,6,3.5,65361.0,1781458.0,1846819.0,2986516.0
40,Oklahoma,2018,7,3.2,59641.0,1777564.0,1837205.0,2987450.0
40,Oklahoma,2018,8,3.1,55713.0,1759330.0,1815043.0,2989168.0
40,Oklahoma,2018,9,2.8,51650.0,1768726.0,1820376.0,2991038.0
40,Oklahoma,2018,10,3.0,54256.0,1775025.0,1829281.0,2992747.0
40,Oklahoma,2018,11,2.9,52538.0,1774979.0,1827517.0,2994147.0
40,Oklahoma,2018,12,3.0,55028.0,1764427.0,1819455.0,2995336.0
40,Oklahoma,2019,1,3.8,68580.0,1752867.0,1821447.0,2996399.0
40,Oklahoma,2019,2,3.4,62654.0,1767122.0,1829776.0,2997157.0
40,Oklahoma,2019,3,3.1,57359.0,1774847.0,1832206.0,2998182.0
40,Oklahoma,2019,4,2.6,47615.0,1772440.0,1820055.0,2999337.0
40,Oklahoma,2019,5,3.0,55424.0,1777208.0,1832632.0,3000621.0
40,Oklahoma,2019,6,3.4,62203.0,1785914.0,1848117.0,3002131.0
40,Oklahoma,2019,7,3.3,61303.0,1786411.0,1847714.0,3003686.0
40,Oklahoma,2019,8,3.2,57812.0,1777455.0,1835267.0,3005826.0
40,Oklahoma,2019,9,2.9,54147.0,1791308.0,1845455.0,3008142.0
40,Oklahoma,2019,10,3.1,57857.0,1792770.0,1850627.0,3010298.0
40,Oklahoma,2019,11,3.0,55263.0,1792474.0,1847737.0,3012123.0
40,Oklahoma,2019,12,2.8,51949.0,1785665.0,1837614.0,3013814.0
40,Oklahoma,2020,1,3.3,61210.0,1774217.0,1835427.0,3015343.0
40,Oklahoma,2020,2,3.2,58086.0,1776773.0,1834859.0,3016323.0
40,Oklahoma,2020,3,3.6,64776.0,1756982.0,1821758.0,3017616.0
40,Oklahoma,2020,4,12.1,216567.0,1573633.0,1790200.0,3019230.0
40,Oklahoma,2020,5,10.0,182380.0,1636612.0,1818992.0,3021584.0
40,Oklahoma,2020,6,8.5,156711.0,1687926.0,1844637.0,3024359.0
40,Oklahoma,2020,7,7.6,140706.0,1700884.0,1841590.0,3027199.0
40,Oklahoma,2020,8,6.1,112783.0,1733524.0,1846307.0,3029581.0
40,Oklahoma,2020,9,5.8,107808.0,1744842.0,1852650.0,3032005.0
40,Oklahoma,2020,10,5.2,97014.0,1765017.0,1862031.0,3034749.0
40,Oklahoma,2020,11,5.1,95730.0,1765815.0,1861545.0,3037188.0
40,Oklahoma,2020,12,5.1,94700.0,1755015.0,1849715.0,3039133.0
40,Oklahoma,2021,1,5.3,98500.0,1747277.0,1845777.0,3040606.0
40,Oklahoma,2021,2,5.2,96029.0,1755402.0,1851431.0,3041852.0
40,Oklahoma,2021,3,4.4,81849.0,1771012.0,1852861.0,3043913.0
40,Oklahoma,2021,4,4.6,84969.0,1770054.0,1855023.0,3046527.0
40,Oklahoma,2021,5,4.4,82422.0,1778725.0,1861147.0,3049268.0
40,Oklahoma,2021,6,4.9,92953.0,1786434.0,1879387.0,3051964.0
40,Oklahoma,2021,7,4.2,78921.0,1789619.0,1868540.0,3054699.0
40,Oklahoma,2021,8,3.7,69220.0,1785874.0,1855094.0,3057781.0
40,Oklahoma,2021,9,3.1,57001.0,1799284.0,1856285.0,3060494.0
40,Oklahoma,2021,10,3.0,55340.0,1803811.0,1859151.0,3063231.0
40,Oklahoma,2021,11,2.7,50433.0,1816306.0,1866739.0,3065841.0
40,Oklahoma,2021,12,2.5,46631.0,1812912.0,1859543.0,3068421.0
40,Oklahoma,2022,1,3.3,61003.0,1808669.0,1869672.0,3070816.0
40,Oklahoma,2022,2,3.2,60534.0,1818798.0,1879332.0,3072619.0
40,Oklahoma,2022,3,2.9,54047.0,1837808.0,1891855.0,3075110.0
40,Oklahoma,2022,4,2.6,48271.0,1828527.0,1876798.0,3078184.0
40,Oklahoma,2022,5,3.0,56264.0,1837122.0,1893386.0,3081594.0
40,Oklahoma,2022,6,3.4,64167.0,1839223.0,1903390.0,3084853.0
40,Oklahoma,2022,7,3.2,60234.0,1840333.0,1900567.0,3088084.0
40,Oklahoma,2022,8,3.3,63329.0,1835071.0,1898400.0,3091441.0
40,Oklahoma,2022,9,3.0,57795.0,1843873.0,1901668.0,3094935.0
40,Oklahoma,2022,10,3.1,59041.0,1848611.0,1907652.0,3098395.0
40,Oklahoma,2022,11,2.9,55616.0,1854641.0,1910257.0,3101640.0
40,Oklahoma,2022,12,2.7,51877.0,1858231.0,1910108.0,3104825.0
40,Oklahoma,2023,1,3.2,61995.0,1855149.0,1917144.0,3107739.0
40,Oklahoma,2023,2,3.3,63333.0,1866592.0,1929925.0,3110796.0
40,Oklahoma,2023,3,2.9,57341.0,1886833.0,1944174.0,3114009.0
40,Oklahoma,2023,4,2.5,47535.0,1890183.0,1937718.0,3117333.0
40,Oklahoma,2023,5,3.1,60766.0,1888588.0,1949354.0,3120644.0
40,Oklahoma,2023,6,3.3,65623.0,1901735.0,1967358.0,3124096.0
40,Oklahoma,2023,7,3.2,62942.0,1901113.0,1964055.0,3127600.0
40,Oklahoma,2023,8,3.4,67505.0,1899930.0,1967435.0,3130936.0
40,Oklahoma,2023,9,3.4,66571.0,1909371.0,1975942.0,3134404.0
40,Oklahoma,2023,10,3.4,67595.0,1910183.0,1977778.0,3137750.0
40,Oklahoma,2023,11,3.2,64178.0,1920321.0,1984499.0,3140862.0
40,Oklahoma,2023,12,3.2,63038.0,1905201.0,1968239.0,3143797.0
40,Oklahoma,2024,1,3.6,71822.0,1897844.0,1969666.0,3146508.0
40,Oklahoma,2024,2,3.7,72841.0,1907302.0,1980143.0,3149335.0
40,Oklahoma,2024,3,3.2,62951.0,1924992.0,1987943.0,3152376.0
40,Oklahoma,2024,4,2.8,55741.0,1921285.0,1977026.0,3155547.0
40,Oklahoma,2024,5,3.3,64486.0,1915994.0,1980480.0,3158748.0
40,Oklahoma,2024,6,3.6,71545.0,1924452.0,1995997.0,3161975.0
40,Oklahoma,2024,7,3.6,71152.0,1924812.0,1995964.0,3165202.0
40,Oklahoma,2024,8,3.4,67447.0,1917411.0,1984858.0,3168139.0
40,Oklahoma,2024,9,3.1,62516.0,1930236.0,1992752.0,3171195.0
40,Oklahoma,2024,10,3.2,62718.0,1925621.0,1988339.0,3174107.0
40,Oklahoma,2024,11,3.2,63107.0,1928158.0,1991265.0,3176682.0
40,Oklahoma,2024,12,3.0,59303.0,1923760.0,1983063.0,3179143.0
40,Oklahoma,2025,1,3.5,69041.0,1921108.0,1990149.0,3181368.0
40,Oklahoma,2025,2,3.6,71257.0,1912930.0,1984187.0,3183492.0
40,Oklahoma,2025,3,3.1,62610.0,1945195.0,2007805.0,3185782.0
40,Oklahoma,2025,4,2.5,49797.0,1950943.0,2000740.0,3188017.0
40,Oklahoma,2025,5,2.9,58678.0,1937874.0,1996552.0,3190497.0
40,Oklahoma,2025,6,3.4,68195.0,1947604.0,2015799.0,3193138.0
40,Oklahoma,2025,7,3.2,64509.0,1946898.0,2011407.0,3195721.0
40,Oklahoma,2025,8,3.4,69271.0,1948496.0,2017767.0,3198468.0
40,Oklahoma,2025,9,3.5,72043.0,1959978.0,2032021.0,3201345.0
40,Oklahoma,2025,10,,,,,
40,Oklahoma,2025,11,3.9,79262.0,1933578.0,2012840.0,3206539.0
40,Oklahoma,2025,12,3.8,76112.0,1926874.0,2002986.0,3208861.0
41,Oregon,1976,1,11.5,122861.0,940886.0,1063747.0,1716000.0
41,Oregon,1976,2,11.2,119631.0,945725.0,1065356.0,1720000.0
41,Oregon,1976,3,10.4,110341.0,951242.0,1061583.0,1724000.0
41,Oregon,1976,4,9.4,100723.0,967820.0,1068543.0,1728000.0
41,Oregon,1976,5,8.1,87266.0,984397.0,1071663.0,1732000.0
41,Oregon,1976,6,9.1,99786.0,1001244.0,1101030.0,1736000.0
41,Oregon,1976,7,8.8,98820.0,1023212.0,1122032.0,1740000.0
41,Oregon,1976,8,8.8,99534.0,1032287.0,1131821.0,1745000.0
41,Oregon,1976,9,8.5,95278.0,1019635.0,1114913.0,1751000.0
41,Oregon,1976,10,8.3,93087.0,1032684.0,1125771.0,1756000.0
41,Oregon,1976,11,8.9,99816.0,1023132.0,1122948.0,1761000.0
41,Oregon,1976,12,9.0,99866.0,1013981.0,1113847.0,1766000.0
41,Oregon,1977,1,10.3,114683.0,997899.0,1112582.0,1772000.0
41,Oregon,1977,2,10.5,118151.0,1005919.0,1124070.0,1777000.0
41,Oregon,1977,3,9.8,110519.0,1012926.0,1123445.0,1782000.0
41,Oregon,1977,4,8.2,92602.0,1036912.0,1129514.0,1787000.0
41,Oregon,1977,5,7.2,81241.0,1051506.0,1132747.0,1793000.0
41,Oregon,1977,6,7.5,87882.0,1078508.0,1166390.0,1798000.0
41,Oregon,1977,7,6.7,78597.0,1099525.0,1178122.0,1803000.0
41,Oregon,1977,8,6.5,76289.0,1103579.0,1179868.0,1808000.0
41,Oregon,1977,9,6.0,69269.0,1093806.0,1163075.0,1813000.0
41,Oregon,1977,10,5.5,64913.0,1107682.0,1172595.0,1818000.0
41,Oregon,1977,11,5.7,66756.0,1108699.0,1175455.0,1824000.0
41,Oregon,1977,12,5.5,64015.0,1100853.0,1164868.0,1829000.0
41,Oregon,1978,1,6.6,77095.0,1085119.0,1162214.0,1834000.0
41,Oregon,1978,2,6.7,78246.0,1090702.0,1168948.0,1839000.0
41,Oregon,1978,3,6.7,78456.0,1099580.0,1178036.0,1844000.0
41,Oregon,1978,4,5.8,69356.0,1118233.0,1187589.0,1849000.0
41,Oregon,1978,5,5.4,64755.0,1127652.0,1192407.0,1855000.0
41,Oregon,1978,6,5.9,72506.0,1157888.0,1230394.0,1860000.0
41,Oregon,1978,7,6.1,75278.0,1163572.0,1238850.0,1865000.0
41,Oregon,1978,8,5.6,69837.0,1171062.0,1240899.0,1870000.0
41,Oregon,1978,9,5.9,72486.0,1153813.0,1226299.0,1875000.0
41,Oregon,1978,10,5.8,71044.0,1161131.0,1232175.0,1880000.0
41,Oregon,1978,11,6.3,77303.0,1153068.0,1230371.0,1885000.0
41,Oregon,1978,12,6.8,82679.0,1139359.0,1222038.0,1890000.0
41,Oregon,1979,1,8.0,96499.0,1107493.0,1203992.0,1895000.0
41,Oregon,1979,2,8.3,100665.0,1118021.0,1218686.0,1901000.0
41,Oregon,1979,3,8.0,98101.0,1129042.0,1227143.0,1906000.0
41,Oregon,1979,4,7.0,86057.0,1135909.0,1221966.0,1911000.0
41,Oregon,1979,5,6.2,76471.0,1148786.0,1225257.0,1916000.0
41,Oregon,1979,6,6.7,84102.0,1177436.0,1261538.0,1921000.0
41,Oregon,1979,7,6.5,83073.0,1188707.0,1271780.0,1926000.0
41,Oregon,1979,8,6.6,84643.0,1194557.0,1279200.0,1931000.0
41,Oregon,1979,9,6.0,75775.0,1186724.0,1262499.0,1936000.0
41,Oregon,1979,10,5.9,74992.0,1190788.0,1265780.0,1941000.0
41,Oregon,1979,11,6.1,76863.0,1186230.0,1263093.0,1946000.0
41,Oregon,1979,12,6.1,76363.0,1183786.0,1260149.0,1951000.0
41,Oregon,1980,1,7.6,95089.0,1160236.0,1255325.0,1955000.0
41,Oregon,1980,2,7.6,95407.0,1162398.0,1257805.0,1960023.0
41,Oregon,1980,3,7.8,98885.0,1162451.0,1261336.0,1965045.0
41,Oregon,1980,4,8.2,104794.0,1171211.0,1276005.0,1970069.0
41,Oregon,1980,5,8.7,111672.0,1171570.0,1283242.0,1972092.0
41,Oregon,1980,6,9.4,122701.0,1184827.0,1307528.0,1974116.0
41,Oregon,1980,7,9.3,121946.0,1189576.0,1311522.0,1976139.0
41,Oregon,1980,8,8.7,114006.0,1196255.0,1310261.0,1979163.0
41,Oregon,1980,9,8.1,105082.0,1191022.0,1296104.0,1981186.0
41,Oregon,1980,10,8.0,104382.0,1200098.0,1304480.0,1983210.0
41,Oregon,1980,11,8.4,110568.0,1199588.0,1310156.0,1985233.0
41,Oregon,1980,12,8.4,109859.0,1192064.0,1301923.0,1987257.0
41,Oregon,1981,1,10.4,136304.0,1172413.0,1308717.0,1989281.0
41,Oregon,1981,2,10.6,139173.0,1169534.0,1308707.0,1991305.0
41,Oregon,1981,3,10.3,136225.0,1184281.0,1320506.0,1993327.0
41,Oregon,1981,4,9.5,125186.0,1197899.0,1323085.0,1996351.0
41,Oregon,1981,5,9.1,121030.0,1207546.0,1328576.0,1998374.0
41,Oregon,1981,6,9.5,128063.0,1214118.0,1342181.0,2000399.0
41,Oregon,1981,7,9.1,122395.0,1226635.0,1349030.0,2002422.0
41,Oregon,1981,8,9.1,123173.0,1227810.0,1350983.0,2002446.0
41,Oregon,1981,9,9.0,119523.0,1212561.0,1332084.0,2002470.0
41,Oregon,1981,10,9.4,125450.0,1209339.0,1334789.0,2002493.0
41,Oregon,1981,11,10.2,135581.0,1190235.0,1325816.0,2002517.0
41,Oregon,1981,12,10.7,140198.0,1175899.0,1316097.0,2002540.0
41,Oregon,1982,1,12.1,156730.0,1143750.0,1300480.0,2002564.0
41,Oregon,1982,2,12.3,160231.0,1145859.0,1306090.0,2003589.0
41,Oregon,1982,3,12.2,159289.0,1150017.0,1309306.0,2003610.0
41,Oregon,1982,4,11.4,149040.0,1161266.0,1310306.0,2003634.0
41,Oregon,1982,5,10.7,140580.0,1176618.0,1317198.0,2003657.0
41,Oregon,1982,6,11.1,147876.0,1188360.0,1336236.0,2003681.0
41,Oregon,1982,7,10.8,145469.0,1203682.0,1349151.0,2003705.0
41,Oregon,1982,8,10.6,142306.0,1203475.0,1345781.0,2003729.0
41,Oregon,1982,9,10.6,141778.0,1191364.0,1333142.0,2004753.0
41,Oregon,1982,10,10.9,145976.0,1190013.0,1335989.0,2004776.0
41,Oregon,1982,11,11.7,156529.0,1183478.0,1340007.0,2004800.0
41,Oregon,1982,12,11.9,157860.0,1170825.0,1328685.0,2004823.0
41,Oregon,1983,1,13.1,173420.0,1154322.0,1327742.0,2005848.0
41,Oregon,1983,2,12.9,171299.0,1158456.0,1329755.0,2005872.0
41,Oregon,1983,3,12.2,162525.0,1164655.0,1327180.0,2005893.0
41,Oregon,1983,4,11.3,150229.0,1180299.0,1330528.0,2005917.0
41,Oregon,1983,5,10.4,138345.0,1188525.0,1326870.0,2006941.0
41,Oregon,1983,6,10.8,147311.0,1219689.0,1367000.0,2006965.0
41,Oregon,1983,7,10.3,139868.0,1224200.0,1364068.0,2006988.0
41,Oregon,1983,8,10.3,139461.0,1220245.0,1359706.0,2009013.0
41,Oregon,1983,9,9.7,130552.0,1210747.0,1341299.0,2010038.0
41,Oregon,1983,10,9.7,129799.0,1210157.0,1339956.0,2012062.0
41,Oregon,1983,11,9.6,128448.0,1206408.0,1334856.0,2014087.0
41,Oregon,1983,12,9.8,128582.0,1190072.0,1318654.0,2015111.0
41,Oregon,1984,1,10.9,142918.0,1168726.0,1311644.0,2017136.0
41,Oregon,1984,2,10.6,140318.0,1183557.0,1323875.0,2019161.0
41,Oregon,1984,3,10.3,136915.0,1189250.0,1326165.0,2020185.0
41,Oregon,1984,4,9.9,131293.0,1200395.0,1331688.0,2022210.0
41,Oregon,1984,5,9.1,121015.0,1211187.0,1332202.0,2024235.0
41,Oregon,1984,6,9.0,121803.0,1225908.0,1347711.0,2025259.0
41,Oregon,1984,7,8.6,117456.0,1246002.0,1363458.0,2027284.0
41,Oregon,1984,8,8.4,114516.0,1243472.0,1357988.0,2027308.0
41,Oregon,1984,9,8.4,112461.0,1227498.0,1339959.0,2027333.0
41,Oregon,1984,10,8.6,115692.0,1223900.0,1339592.0,2026355.0
41,Oregon,1984,11,8.6,115127.0,1218094.0,1333221.0,2026380.0
41,Oregon,1984,12,9.1,119569.0,1200783.0,1320352.0,2026403.0
41,Oregon,1985,1,10.4,135907.0,1174893.0,1310800.0,2026427.0
41,Oregon,1985,2,10.4,135961.0,1177421.0,1313382.0,2025451.0
41,Oregon,1985,3,10.0,132916.0,1191107.0,1324023.0,2025473.0
41,Oregon,1985,4,9.3,122380.0,1196772.0,1319152.0,2025497.0
41,Oregon,1985,5,8.3,109823.0,1208024.0,1317847.0,2025520.0
41,Oregon,1985,6,8.6,115225.0,1220504.0,1335729.0,2024544.0
41,Oregon,1985,7,8.2,110609.0,1231662.0,1342271.0,2024567.0
41,Oregon,1985,8,7.7,103121.0,1239658.0,1342779.0,2027594.0
41,Oregon,1985,9,7.5,100473.0,1230953.0,1331426.0,2030620.0
41,Oregon,1985,10,7.5,100401.0,1240543.0,1340944.0,2033646.0
41,Oregon,1985,11,7.7,102840.0,1237121.0,1339961.0,2036673.0
41,Oregon,1985,12,8.0,105885.0,1223821.0,1329706.0,2039699.0
41,Oregon,1986,1,9.3,122466.0,1201483.0,1323949.0,2041725.0
41,Oregon,1986,2,10.0,133475.0,1204545.0,1338020.0,2044752.0
41,Oregon,1986,3,9.6,129529.0,1213102.0,1342631.0,2047777.0
41,Oregon,1986,4,9.0,120924.0,1228883.0,1349807.0,2050804.0
41,Oregon,1986,5,8.2,111230.0,1245435.0,1356665.0,2053830.0
41,Oregon,1986,6,8.3,115354.0,1272564.0,1387918.0,2056858.0
41,Oregon,1986,7,7.8,108858.0,1284628.0,1393486.0,2059884.0
41,Oregon,1986,8,7.3,101450.0,1290748.0,1392198.0,2061911.0
41,Oregon,1986,9,6.9,94584.0,1281543.0,1376127.0,2063937.0
41,Oregon,1986,10,6.5,90082.0,1289705.0,1379787.0,2066964.0
41,Oregon,1986,11,6.6,90415.0,1282197.0,1372612.0,2068990.0
41,Oregon,1986,12,6.2,83678.0,1275432.0,1359110.0,2071016.0
41,Oregon,1987,1,7.5,101944.0,1258527.0,1360471.0,2073043.0
41,Oregon,1987,2,7.4,100661.0,1266083.0,1366744.0,2075070.0
41,Oregon,1987,3,7.2,98615.0,1269308.0,1367923.0,2077094.0
41,Oregon,1987,4,6.3,86283.0,1284691.0,1370974.0,2080122.0
41,Oregon,1987,5,5.7,78968.0,1302451.0,1381419.0,2082148.0
41,Oregon,1987,6,5.8,81708.0,1320800.0,1402508.0,2084175.0
41,Oregon,1987,7,5.7,81346.0,1340346.0,1421692.0,2086202.0
41,Oregon,1987,8,5.5,78796.0,1344739.0,1423535.0,2089230.0
41,Oregon,1987,9,5.5,77453.0,1328908.0,1406361.0,2093259.0
41,Oregon,1987,10,5.7,80938.0,1339454.0,1420392.0,2096286.0
41,Oregon,1987,11,5.8,81819.0,1338367.0,1420186.0,2099315.0
41,Oregon,1987,12,5.7,79742.0,1324245.0,1403987.0,2103344.0
41,Oregon,1988,1,7.0,98014.0,1298354.0,1396368.0,2106372.0
41,Oregon,1988,2,7.0,98927.0,1308689.0,1407616.0,2109401.0
41,Oregon,1988,3,6.6,92995.0,1313580.0,1406575.0,2113429.0
41,Oregon,1988,4,5.9,84072.0,1330676.0,1414748.0,2116458.0
41,Oregon,1988,5,5.8,82144.0,1333206.0,1415350.0,2119486.0
41,Oregon,1988,6,5.8,84706.0,1363846.0,1448552.0,2123516.0
41,Oregon,1988,7,5.6,80866.0,1376120.0,1456986.0,2126544.0
41,Oregon,1988,8,5.4,78582.0,1383897.0,1462479.0,2129573.0
41,Oregon,1988,9,4.8,68634.0,1370461.0,1439095.0,2132602.0
41,Oregon,1988,10,4.8,69360.0,1382804.0,1452164.0,2135630.0
41,Oregon,1988,11,5.1,74114.0,1382854.0,1456968.0,2138660.0
41,Oregon,1988,12,5.1,73816.0,1375692.0,1449508.0,2141688.0
41,Oregon,1989,1,6.6,95618.0,1355309.0,1450927.0,2144718.0
41,Oregon,1989,2,6.4,91985.0,1355473.0,1447458.0,2148748.0
41,Oregon,1989,3,6.1,88538.0,1364814.0,1453352.0,2151775.0
41,Oregon,1989,4,5.7,83014.0,1378935.0,1461949.0,2154805.0
41,Oregon,1989,5,5.0,73192.0,1389517.0,1462709.0,2157834.0
41,Oregon,1989,6,5.3,79839.0,1417319.0,1497158.0,2160864.0
41,Oregon,1989,7,5.2,77966.0,1423614.0,1501580.0,2163893.0
41,Oregon,1989,8,4.8,72562.0,1425828.0,1498390.0,2166923.0
41,Oregon,1989,9,4.7,69496.0,1404747.0,1474243.0,2170954.0
41,Oregon,1989,10,4.7,68525.0,1402455.0,1470980.0,2173983.0
41,Oregon,1989,11,5.1,75386.0,1394602.0,1469988.0,2177013.0
41,Oregon,1989,12,4.9,72007.0,1385975.0,1457982.0,2180043.0
41,Oregon,1990,1,6.0,86942.0,1372201.0,1459143.0,2183240.0
41,Oregon,1990,2,6.1,88235.0,1369096.0,1457331.0,2184225.0
41,Oregon,1990,3,5.7,82569.0,1377537.0,1460106.0,2185211.0
41,Oregon,1990,4,5.2,75962.0,1396482.0,1472444.0,2185971.0
41,Oregon,1990,5,4.9,72202.0,1414740.0,1486942.0,2187313.0
41,Oregon,1990,6,5.3,80278.0,1434149.0,1514427.0,2188574.0
41,Oregon,1990,7,5.5,84079.0,1441175.0,1525254.0,2188834.0
41,Oregon,1990,8,5.2,80397.0,1453482.0,1533879.0,2194095.0
41,Oregon,1990,9,5.1,77774.0,1435688.0,1513462.0,2199355.0
41,Oregon,1990,10,5.0,76243.0,1438092.0,1514335.0,2204616.0
41,Oregon,1990,11,5.4,81220.0,1428437.0,1509657.0,2209875.0
41,Oregon,1990,12,5.5,83057.0,1414029.0,1497086.0,2214136.0
41,Oregon,1991,1,6.6,97248.0,1375906.0,1473154.0,2219396.0
41,Oregon,1991,2,6.8,100544.0,1383458.0,1484002.0,2223656.0
41,Oregon,1991,3,6.5,97284.0,1390408.0,1487692.0,2227917.0
41,Oregon,1991,4,5.8,86949.0,1410820.0,1497769.0,2232177.0
41,Oregon,1991,5,5.6,83780.0,1414979.0,1498759.0,2237437.0
41,Oregon,1991,6,6.1,93070.0,1441740.0,1534810.0,2242697.0
41,Oregon,1991,7,5.9,90745.0,1451305.0,1542050.0,2246957.0
41,Oregon,1991,8,5.9,90309.0,1449111.0,1539420.0,2251217.0
41,Oregon,1991,9,5.7,87728.0,1443415.0,1531143.0,2255477.0
41,Oregon,1991,10,6.0,91613.0,1444992.0,1536605.0,2259737.0
41,Oregon,1991,11,6.4,97007.0,1429826.0,1526833.0,2262996.0
41,Oregon,1991,12,6.7,101566.0,1415089.0,1516655.0,2266257.0
41,Oregon,1992,1,8.3,126078.0,1393453.0,1519531.0,2270516.0
41,Oregon,1992,2,8.5,129438.0,1393367.0,1522805.0,2273776.0
41,Oregon,1992,3,8.2,126102.0,1402467.0,1528569.0,2277036.0
41,Oregon,1992,4,7.2,110692.0,1427578.0,1538270.0,2281296.0
41,Oregon,1992,5,6.7,103614.0,1444269.0,1547883.0,2284556.0
41,Oregon,1992,6,7.3,114291.0,1461795.0,1576086.0,2288815.0
41,Oregon,1992,7,7.1,113862.0,1484691.0,1598553.0,2292075.0
41,Oregon,1992,8,6.9,109451.0,1480131.0,1589582.0,2297335.0
41,Oregon,1992,9,6.6,103946.0,1468318.0,1572264.0,2303593.0
41,Oregon,1992,10,6.5,102763.0,1473293.0,1576056.0,2308853.0
41,Oregon,1992,11,6.9,108547.0,1467797.0,1576344.0,2314112.0
41,Oregon,1992,12,7.0,109280.0,1452012.0,1561292.0,2318372.0
41,Oregon,1993,1,8.2,127541.0,1422768.0,1550309.0,2323630.0
41,Oregon,1993,2,8.3,129547.0,1439117.0,1568664.0,2327890.0
41,Oregon,1993,3,7.9,124282.0,1449709.0,1573991.0,2333149.0
41,Oregon,1993,4,7.3,115949.0,1461667.0,1577616.0,2337409.0
41,Oregon,1993,5,6.8,107949.0,1475840.0,1583789.0,2342667.0
41,Oregon,1993,6,7.2,116550.0,1503350.0,1619900.0,2347927.0
41,Oregon,1993,7,7.3,118443.0,1514940.0,1633383.0,2352185.0
41,Oregon,1993,8,6.8,110464.0,1520256.0,1630720.0,2356445.0
41,Oregon,1993,9,6.3,101834.0,1514155.0,1615989.0,2360703.0
41,Oregon,1993,10,6.1,98683.0,1531233.0,1629916.0,2365962.0
41,Oregon,1993,11,5.9,95737.0,1534660.0,1630397.0,2369221.0
41,Oregon,1993,12,5.9,95287.0,1527329.0,1622616.0,2373480.0
