STATEFIP,YEAR,mean_routine,total_emp
21,2024,2.5798720585287933,13067814.1453
21,2025,2.5811292708522893,11827321.289900001
21,2026,2.6010241895997046,1990807.864
22,1976,2.628472095450183,8556162.2
22,1977,2.6177093471628092,8334465.04
22,1978,2.607107726189512,8130598.800000001
22,1979,2.633365095851876,8691902.18
22,1980,2.6335270381701212,9055890.39
22,1981,2.611697657808633,9488480.98
22,1982,2.597438866735761,9447672.31
22,1983,2.6063012896126274,9797137.54
22,1984,2.609529991907731,10458315.690000001
22,1985,2.613490174630295,10528236.0
22,1986,2.6181577504626867,10921298.68
22,1987,2.58880903943264,11127873.38
22,1988,2.573982207985387,10880415.44
22,1989,2.5759226957771637,11295304.389999999
22,1990,2.615364017664005,11728924.35
22,1991,2.6075535291022702,12327982.52
22,1992,2.5980019866716244,12294495.1
22,1993,2.568778347654746,12509991.11
22,1994,2.596740346237651,12299723.7996
22,1995,2.6319688214570256,12566281.1691
22,1996,2.6232451164741493,13042024.9753
22,1997,2.6412607307662936,12976264.8652
22,1998,2.630702845680053,13604779.2991
22,1999,2.6156009873906334,13856430.0953
22,2000,2.584696128633606,13329146.4353
22,2001,2.5807845849553743,12849463.4665
22,2002,2.5811480980712624,12915915.7118
22,2003,2.593405742845451,13215766.4593
22,2004,2.6094720382959906,13187725.709900001
22,2005,2.6016955959450137,13337329.394700002
22,2006,2.597760824156902,12771659.2442
22,2007,2.583711174644884,12964266.5557
22,2008,2.584069627977742,13231797.001600001
22,2009,2.584196065590849,12904591.0455
22,2010,2.595056120760751,12649308.3225
22,2011,2.5966777443066533,11947172.6684
22,2012,2.6049398378679562,12348275.788199998
22,2013,2.5679939095989726,12708302.090599999
22,2014,2.579669394081946,12258981.505199999
22,2015,2.5891701006958296,12673556.321400002
22,2016,2.5736336495122147,12867930.0394
22,2017,2.5725183092004222,12885409.7144
22,2018,2.5718235698140988,13010772.0728
22,2019,2.560772042967425,12899598.3366
22,2020,2.553514034011144,11982169.5923
22,2021,2.5732000620224142,11967850.263100002
22,2022,2.5672261582835203,12189397.4507
22,2023,2.5513649478975373,12232508.857199999
22,2024,2.562204534858609,12079266.3823
22,2025,2.5764204646576694,11615476.3812
22,2026,2.586398358020036,2033604.6806
23,1977,2.664600883154869,1234594.8
23,1978,2.6758407341044443,2649834.6500000004
23,1979,2.672707699294076,2594692.77
23,1980,2.695849512979933,2650255.56
23,1981,2.6972187563225374,2815156.64
23,1982,2.661397885710025,2850670.76
23,1983,2.6605229043451124,2914533.27
23,1984,2.652079789311158,3180232.98
23,1985,2.6435294262613747,3375351.93
23,1986,2.6323150553717096,3450600.8999999994
23,1987,2.6361590150121286,3518966.9
23,1988,2.616472372380334,3722589.08
23,1989,2.6037522869682976,3962526.2
23,1990,2.5965984055307105,4148760.8199999994
23,1991,2.591031596713843,4190698.110000001
23,1992,2.6409650418213935,4338631.66
23,1993,2.630152113680531,4300632.85
23,1994,2.605416683920281,4312690.164100001
23,1995,2.609075754258082,4494792.7401
23,1996,2.6180289608087937,4611530.959899999
23,1997,2.609792618750919,4545874.6184
23,1998,2.623611049087734,4442736.4478
23,1999,2.6183078488328317,4827273.6062
23,2000,2.6188471627931507,4955166.6822
23,2001,2.593631172985989,4915009.7419
23,2002,2.580232775142345,4965350.3677
23,2003,2.6021063516753786,4625982.2422
23,2004,2.6044363526505485,4551393.6124
23,2005,2.5768411047767796,4570554.6822999995
23,2006,2.5768895838424344,4546747.6975
23,2007,2.5700663995387556,4497098.067400001
23,2008,2.56932737536484,4468259.5129
23,2009,2.5603852462433268,4175840.7297
23,2010,2.5608893229081287,4083733.5741
23,2011,2.5559912778656613,4000222.9233999997
23,2012,2.558426364930531,4048677.3586
23,2013,2.5526019489205534,3905061.8085000003
23,2014,2.5372469129957174,3733254.0557000004
23,2015,2.5425802621063345,3917907.0478000003
23,2016,2.5341049706024923,4124740.3359000003
23,2017,2.5382085475842255,3934511.9398
23,2018,2.526724787562935,3900319.9527000003
23,2019,2.5098832593091616,3677678.644
23,2020,2.502419677514494,3531187.6445000004
23,2021,2.502121831005524,3649109.3032
23,2022,2.5200210084316605,4038064.3178
23,2023,2.4856403259563415,4069190.309
23,2024,2.4731648685554424,4021330.2728000004
23,2025,2.4942479184631283,3793577.5521
23,2026,2.4819020998161183,673601.1505
24,1977,2.59433907244093,5807611.11
24,1978,2.5861365470062267,11648407.440000001
24,1979,2.589007861178583,12027221.809999999
24,1980,2.5773403816434732,12524537.920000002
24,1981,2.568805574832451,12322447.759999998
24,1982,2.5668886453105726,12440327.2
24,1983,2.562065323969093,13060865.78
24,1984,2.5410732472855324,13651590.530000001
24,1985,2.5498545566842696,13846846.739999998
24,1986,2.5482965281905767,14075221.1
24,1987,2.54899157509267,14935348.750000002
24,1988,2.540699361006112,15406429.209999999
24,1989,2.5617253679184553,16642073.67
24,1990,2.5708170674257405,16963392.46
24,1991,2.543034947027566,16545057.55
24,1992,2.528646193498906,17345256.51
24,1993,2.5461454035238407,17765041.05
24,1994,2.563217192826171,18739871.788399998
24,1995,2.533519240431628,19278362.9402
24,1996,2.516887556977528,19868719.876399998
24,1997,2.5205724339524784,19472323.8918
24,1998,2.5007911557478804,19151242.6473
24,1999,2.5106808987025495,19499945.537600003
24,2000,2.5360981843642847,19773548.0998
24,2001,2.5153572906287387,19741082.5477
24,2002,2.509607793270866,19607950.0511
24,2003,2.5197939534288376,19785904.3711
24,2004,2.52034382843291,19976547.9599
24,2005,2.5211806720525476,19877110.2985
24,2006,2.516857429535249,19469229.8021
24,2007,2.5025392099946453,19483544.074600004
24,2008,2.5038482456508313,18792599.181
24,2009,2.503317267889086,18537963.2798
24,2010,2.5048810327543074,18265329.1937
24,2011,2.4844788977790433,18367010.1358
24,2012,2.4829106779578036,18527889.6827
24,2013,2.495852200153878,18702423.690899998
24,2014,2.4718780781441168,18316421.8134
24,2015,2.465697197941834,18868511.014
24,2016,2.4765771017062796,19315334.0671
24,2017,2.4594885055661977,19236683.9764
24,2018,2.455101041729501,18639255.1426
24,2019,2.4478644705852264,18401034.4631
24,2020,2.463344296124656,17979611.445299998
24,2021,2.444499842011732,17569112.1894
24,2022,2.451272358118072,18014037.0053
24,2023,2.46306330703046,19525377.8525
24,2024,2.447594549270277,19305563.0343
24,2025,2.4593496733499856,18189719.6704
24,2026,2.411660226413846,3354855.4479
25,1976,2.6643038515196564,12902473.23
25,1977,2.6508265062697633,13134121.03
25,1978,2.6536552137526894,14257682.870000001
25,1979,2.6399775015893945,14913705.780000001
25,1980,2.6175366658835033,15695154.17
25,1981,2.6193499480758464,15901515.030000001
25,1982,2.615511165411465,16076066.200000001
25,1983,2.635213806268883,16299958.629999999
25,1984,2.605411110201538,16888245.55
25,1985,2.59146575395323,17344284.72
25,1986,2.578039731594812,18062142.16
25,1987,2.5753037361733875,18527038.91
25,1988,2.5698861835374673,19129379.89
25,1989,2.547767981836637,19727199.64
25,1990,2.550344551777286,19865226.319999997
25,1991,2.550121467052323,19227091.540000003
25,1992,2.5528008696142606,19674166.189999998
25,1993,2.545995613372504,20362614.82
25,1994,2.5461955582007163,20968723.0323
25,1995,2.54705175449584,21482816.0458
25,1996,2.5654403237419046,22807637.5101
25,1997,2.5544102101442188,23043162.3559
25,1998,2.5583808682401608,22824590.5254
25,1999,2.555014809874159,22528221.070600003
25,2000,2.5498423993057213,23432673.832599998
25,2001,2.530138358337245,23412749.707599998
25,2002,2.5177671576345233,23438643.9569
25,2003,2.5367919952357325,23087046.5435
25,2004,2.516530258272815,22035099.260399997
25,2005,2.503883994497249,21981453.9031
25,2006,2.5111288080192367,21933918.7186
25,2007,2.499425595833757,22234062.906099997
25,2008,2.496763566227545,22028855.2776
25,2009,2.491028879964844,21034630.7594
25,2010,2.491131111500256,21119051.5369
25,2011,2.480706974276112,21172446.3996
25,2012,2.4873183500000993,20554849.761
25,2013,2.4524508264449865,20352691.8486
25,2014,2.4578783885304247,20493284.484
25,2015,2.4652215243375215,19573669.8799
25,2016,2.4557004926470563,20497922.4037
25,2017,2.46586338234025,21111638.4705
25,2018,2.471084528792292,21621840.4357
25,2019,2.4649434969765918,21670635.8167
25,2020,2.4583853376776923,19884683.3858
25,2021,2.442473506799349,20897977.1341
25,2022,2.4403265444838063,21322561.078199998
25,2023,2.4289048764647516,21074889.9644
25,2024,2.4395066298214525,21608845.4858
25,2025,2.4385688066246103,20864187.8438
25,2026,2.4333783839060876,3901682.9835
26,1976,2.7099946360159515,20789698.39
26,1977,2.7204225472040386,21823980.98
26,1978,2.728586368297634,21799547.81
26,1979,2.733947370058469,22075899.56
26,1980,2.6986640044958663,21772510.900000002
26,1981,2.668923006983593,22883078.6
26,1982,2.6568120148098924,22158570.549999997
26,1983,2.6790405082932534,22598817.590000004
26,1984,2.6909090663053266,23291054.14
26,1985,2.6888047881644423,23618742.18
26,1986,2.685010201967271,24657722.21
26,1987,2.666927531014723,25971709.7
26,1988,2.6646420386178624,26868510.56
26,1989,2.6694407008267413,28761539.43
26,1990,2.6608921131622463,28247316.790000003
26,1991,2.654230105044221,27962512.099999998
26,1992,2.655698873227179,28867354.04
26,1993,2.649636886309573,30347208.84
26,1994,2.638086642077594,31689342.5406
26,1995,2.6301879868280187,32081546.702299997
26,1996,2.65203392717929,33034015.1795
26,1997,2.6429440692308006,32865431.533400003
26,1998,2.6348926532164403,34074017.381699994
26,1999,2.635156942630512,35723563.7179
26,2000,2.6275201930079266,35841327.0878
26,2001,2.599465424277088,35919983.8322
26,2002,2.5959241775584783,33942253.219699994
26,2003,2.623562363970099,32475880.475199997
26,2004,2.6184680332608714,33227370.7825
26,2005,2.6166527731417886,33494369.733900003
26,2006,2.6137757068903205,33641608.6972
26,2007,2.5962136911898415,31796013.202800002
26,2008,2.6012546600627258,30712566.6153
26,2009,2.583628797959879,28676218.5511
26,2010,2.577165496877552,27571406.489499997
26,2011,2.5901439651052898,27399769.2619
26,2012,2.598815162380147,28067007.9797
26,2013,2.590416839633958,28059330.0174
26,2014,2.593608729358547,27495565.3191
26,2015,2.5966448019160047,28591521.069799997
26,2016,2.571545527850533,28229965.5848
26,2017,2.5494815764835224,28444388.314299997
26,2018,2.543829062072166,29125821.139399998
26,2019,2.5673421756847645,28502106.6679
26,2020,2.549493465048402,26842517.714199997
26,2021,2.562921172341625,26989448.0708
26,2022,2.5669605391734196,28046363.5882
26,2023,2.5513543683470594,28855248.899699997
